X,state,date,fips,cases,deaths,isstayhome,counts,percent.change,log,percent.change.offset
3147,New Hampshire,5/1/2020,33,2310,81,1,119,0.25210084,2.075546961,0.0625
3148,New Hampshire,5/2/2020,33,2429,84,1,89,0.213483146,1.949390007,-0.483333333
3149,New Hampshire,5/3/2020,33,2518,86,1,70,0.314285714,1.84509804,0.112359551
3150,New Hampshire,5/4/2020,33,2588,86,1,48,-1.1875,1.681241237,0.240506329
3151,New Hampshire,5/5/2020,33,2636,92,1,105,0.028571429,2.021189299,-0.383333333
3152,New Hampshire,5/6/2020,33,2741,111,1,102,-0.019607843,2.008600172,0.012048193
3153,New Hampshire,5/7/2020,33,2843,114,1,104,0.384615385,2.017033339,-0.12195122
3154,New Hampshire,5/8/2020,33,2947,121,1,64,0.0625,1.806179974,0.565217391
3155,New Hampshire,5/9/2020,33,3011,131,1,60,-0.483333333,1.77815125,-0.4
3156,New Hampshire,5/10/2020,33,3071,133,1,89,0.112359551,1.949390007,-0.232142857
3157,New Hampshire,5/11/2020,33,3160,133,1,79,0.240506329,1.897627091,-1.130434783
3158,New Hampshire,5/12/2020,33,3239,142,1,60,-0.383333333,1.77815125,0.544217687
3159,New Hampshire,5/13/2020,33,3299,150,1,83,0.012048193,1.919078092,-0.179104478
3160,New Hampshire,5/14/2020,33,3382,151,1,82,-0.12195122,1.913813852,0.050632911
3161,New Hampshire,5/15/2020,33,3464,159,1,92,0.565217391,1.963787827,0.2
3162,New Hampshire,5/16/2020,33,3556,171,1,40,-0.4,1.602059991,0.2
3163,New Hampshire,5/17/2020,33,3596,172,1,56,-0.232142857,1.748188027,0.291666667
3164,New Hampshire,5/18/2020,33,3652,172,1,69,-1.130434783,1.838849091,-0.617647059
3165,New Hampshire,5/19/2020,33,3721,182,1,147,0.544217687,2.167317335,-0.872727273
3166,New Hampshire,5/20/2020,33,3868,190,1,67,-0.179104478,1.826074803,0
3167,New Hampshire,5/21/2020,33,3935,199,1,79,0.050632911,1.897627091,0.485436893
3168,New Hampshire,5/22/2020,33,4014,204,1,75,0.2,1.875061263,-1
3169,New Hampshire,5/23/2020,33,4089,208,1,60,0.2,1.77815125,0.679245283
3170,New Hampshire,5/24/2020,33,4149,209,1,48,0.291666667,1.681241237,-0.882352941
3171,New Hampshire,5/25/2020,33,4197,210,1,34,-0.617647059,1.531478917,0.28125
3172,New Hampshire,5/26/2020,33,4231,214,1,55,-0.872727273,1.740362689,-0.760869565
3173,New Hampshire,5/27/2020,33,4286,223,1,103,0,2.012837225,0.049382716
3174,New Hampshire,5/28/2020,33,4389,232,1,103,0.485436893,2.012837225,0.142857143
3175,New Hampshire,5/29/2020,33,4492,238,1,53,-1,1.72427587,0.636363636
3176,New Hampshire,5/30/2020,33,4545,242,1,106,0.679245283,2.025305865,-0.5
3177,New Hampshire,5/31/2020,33,4651,245,1,34,-0.882352941,1.531478917,-0.472222222
3178,New Hampshire,6/1/2020,33,4685,245,0,64,0.28125,1.806179974,0.132075472
3179,New Hampshire,6/2/2020,33,4749,256,0,46,-0.760869565,1.662757832,0.326086957
3180,New Hampshire,6/3/2020,33,4795,265,0,81,0.049382716,1.908485019,-0.35483871
3181,New Hampshire,6/4/2020,33,4876,273,0,77,0.142857143,1.886490725,1
3182,New Hampshire,6/5/2020,33,4953,278,0,66,0.636363636,1.819543936,-0.60899654
3183,New Hampshire,6/6/2020,33,5019,283,0,24,-0.5,1.380211242,0.106451613
3184,New Hampshire,6/7/2020,33,5043,286,0,36,-0.472222222,1.556302501,0.125150421
3185,New Hampshire,6/8/2020,33,5079,286,0,53,0.132075472,1.72427587,-2.403026135
3186,New Hampshire,6/9/2020,33,5132,294,0,46,0.326086957,1.662757832,0.212206952
3187,New Hampshire,6/10/2020,33,5178,301,0,31,-0.35483871,1.491361694,-0.179579271
3188,New Hampshire,6/11/2020,33,5209,308,0,42,1,1.62324929,0.016093954
3207,New Jersey,3/21/2020,34,1336,16,1,578,-0.60899654,2.761927838,-0.436781609
3208,New Jersey,3/22/2020,34,1914,20,1,930,0.106451613,2.968482949,0.366153846
3209,New Jersey,3/23/2020,34,2844,27,1,831,0.125150421,2.919601024,-0.727669903
3210,New Jersey,3/24/2020,34,3675,44,1,727,-2.403026135,2.861534411,0.062939028
3211,New Jersey,3/25/2020,34,4402,62,1,2474,0.212206952,3.393399695,-0.290854573
3212,New Jersey,3/26/2020,34,6876,81,1,1949,-0.179579271,3.289811839,0.017653891
3213,New Jersey,3/27/2020,34,8825,108,1,2299,0.016093954,3.361538971,0.200520218
3214,New Jersey,3/28/2020,34,11124,140,1,2262,-0.436781609,3.354492601,-0.060337178
3215,New Jersey,3/29/2020,34,13386,161,1,3250,0.366153846,3.511883361,0.072245467
3216,New Jersey,3/30/2020,34,16636,199,1,2060,-0.727669903,3.31386722,0.091701744
3217,New Jersey,3/31/2020,34,18696,267,1,3559,0.062939028,3.551327988,-0.188348229
3218,New Jersey,4/1/2020,34,22255,355,1,3335,-0.290854573,3.523095838,0.008077994
3219,New Jersey,4/2/2020,34,25590,539,1,4305,0.017653891,3.633973156,-0.00056164
3220,New Jersey,4/3/2020,34,29895,647,1,4229,0.200520218,3.626237685,-0.038170081
3221,New Jersey,4/4/2020,34,34124,847,1,3381,-0.060337178,3.529045171,0.260881319
3222,New Jersey,4/5/2020,34,37505,917,1,3585,0.072245467,3.55448916,-0.550841258
3223,New Jersey,4/6/2020,34,41090,1005,1,3326,0.091701744,3.521922245,0.479716981
3224,New Jersey,4/7/2020,34,44416,1232,1,3021,-0.188348229,3.480150725,-0.943336355
3225,New Jersey,4/8/2020,34,47437,1504,1,3590,0.008077994,3.555094449,0.265220434
3226,New Jersey,4/9/2020,34,51027,1700,1,3561,-0.00056164,3.551571974,0.062539683
3227,New Jersey,4/10/2020,34,54588,1932,1,3563,-0.038170081,3.551815822,-0.314256688
3228,New Jersey,4/11/2020,34,58151,2183,1,3699,0.260881319,3.568084331,0.096882247
3229,New Jersey,4/12/2020,34,61850,2350,1,2734,-0.550841258,3.43679851,-0.02168331
3230,New Jersey,4/13/2020,34,64584,2443,1,4240,0.479716981,3.627365857,0.028762915
3231,New Jersey,4/14/2020,34,68824,2805,1,2206,-0.943336355,3.343605508,-0.18573893
3232,New Jersey,4/15/2020,34,71030,3156,1,4287,0.265220434,3.632153484,0.464839961
3233,New Jersey,4/16/2020,34,75317,3518,1,3150,0.062539683,3.498310554,-0.507476212
3234,New Jersey,4/17/2020,34,78467,3840,1,2953,-0.314256688,3.470263447,-0.056507364
3235,New Jersey,4/18/2020,34,81420,4070,1,3881,0.096882247,3.588943643,0.388335704
3236,New Jersey,4/19/2020,34,85301,4202,1,3505,-0.02168331,3.544688022,-0.240930233
3237,New Jersey,4/20/2020,34,88806,4377,1,3581,0.028762915,3.554004321,0.097451274
3238,New Jersey,4/21/2020,34,92387,4753,1,3478,-0.18573893,3.541329578,0.008305648
3239,New Jersey,4/22/2020,34,95865,5063,1,4124,0.464839961,3.615318657,-0.06281407
3240,New Jersey,4/23/2020,34,99989,5368,1,2207,-0.507476212,3.343802333,0.004334121
3241,New Jersey,4/24/2020,34,102196,5617,1,3327,-0.056507364,3.522052801,-0.197863079
3242,New Jersey,4/25/2020,34,105523,5863,1,3515,0.388335704,3.545925329,0.496200859
3243,New Jersey,4/26/2020,34,109038,5938,1,2150,-0.240930233,3.33243846,-0.523934426
3244,New Jersey,4/27/2020,34,111188,6044,1,2668,0.097451274,3.426185825,0.441910499
3245,New Jersey,4/28/2020,34,113856,6442,1,2408,0.008305648,3.381656483,-0.34541249
3246,New Jersey,4/29/2020,34,116264,6770,1,2388,-0.06281407,3.378034322,-0.042406877
3247,New Jersey,4/30/2020,34,118652,7228,1,2538,0.004334121,3.404491618,0.103353491
3248,New Jersey,5/1/2020,34,121190,7538,1,2527,-0.197863079,3.402605242,0.112814224
3249,New Jersey,5/2/2020,34,123717,7742,1,3027,0.496200859,3.481012421,0.02349689
3250,New Jersey,5/3/2020,34,126744,7871,1,1525,-0.523934426,3.183269844,0.435244161
3251,New Jersey,5/4/2020,34,128269,7910,1,2324,0.441910499,3.366236124,-0.023809524
3252,New Jersey,5/5/2020,34,130593,8244,1,1297,-0.34541249,3.112939976,-0.400244798
3253,New Jersey,5/6/2020,34,131890,8549,1,1745,-0.042406877,3.241795431,-0.049825175
3254,New Jersey,5/7/2020,34,133635,8801,1,1819,0.103353491,3.259832699,0.014154871
3255,New Jersey,5/8/2020,34,135454,8952,1,1631,0.112814224,3.212453961,-0.05152027
3256,New Jersey,5/9/2020,34,137085,9116,1,1447,0.02349689,3.160468531,-0.369477912
3257,New Jersey,5/10/2020,34,138532,9255,1,1413,0.435244161,3.150142162,0.428739003
3258,New Jersey,5/11/2020,34,139945,9310,1,798,-0.023809524,2.902002891,-0.422997947
3259,New Jersey,5/12/2020,34,140743,9508,1,817,-0.400244798,2.912222057,0.225829726
3260,New Jersey,5/13/2020,34,141560,9702,1,1144,-0.049825175,3.058426024,-0.162162162
3261,New Jersey,5/14/2020,34,142704,9946,1,1201,0.014154871,3.079543007,0.691259022
3262,New Jersey,5/15/2020,34,143905,10138,1,1184,-0.05152027,3.073351702,-1.727272727
3263,New Jersey,5/16/2020,34,145089,10249,1,1245,-0.369477912,3.095169351,0.106666667
3264,New Jersey,5/17/2020,34,146334,10356,1,1705,0.428739003,3.231724383,0.28358209
3265,New Jersey,5/18/2020,34,148039,10435,1,974,-0.422997947,2.988558957,-0.285714286
3266,New Jersey,5/19/2020,34,149013,10586,1,1386,0.225829726,3.14176323,-0.373842593
3267,New Jersey,5/20/2020,34,150399,10747,1,1073,-0.162162162,3.030599722,0.133108677
3268,New Jersey,5/21/2020,34,151472,10843,1,1247,0.691259022,3.095866453,0.257531584
3269,New Jersey,5/22/2020,34,152719,10985,1,385,-1.727272727,2.58546073,-0.095549738
3270,New Jersey,5/23/2020,34,153104,11081,1,1050,0.106666667,3.021189299,0.434886499
3271,New Jersey,5/24/2020,34,154154,11133,1,938,0.28358209,2.972202838,-0.325581395
3272,New Jersey,5/25/2020,34,155092,11144,1,672,-0.285714286,2.827369273,0.165869219
3273,New Jersey,5/26/2020,34,155764,11191,1,864,-0.373842593,2.936513742,0.116634799
3274,New Jersey,5/27/2020,34,156628,11339,1,1187,0.133108677,3.074450719,-0.744588745
3275,New Jersey,5/28/2020,34,157815,11401,1,1029,0.257531584,3.012415375,0.308933002
3276,New Jersey,5/29/2020,34,158844,11531,1,764,-0.095549738,2.883093359,0.513464991
3277,New Jersey,5/30/2020,34,159608,11634,1,837,0.434886499,2.922725458,-0.228782288
3278,New Jersey,5/31/2020,34,160445,11698,1,473,-0.325581395,2.674861141,0.102102102
3279,New Jersey,6/1/2020,34,160918,11721,1,627,0.165869219,2.797267541,-0.839464883
3280,New Jersey,6/2/2020,34,161545,11770,1,523,0.116634799,2.718501689,0.145454545
3281,New Jersey,6/3/2020,34,162068,11880,1,462,-0.744588745,2.664641976,0.259574468
3282,New Jersey,6/4/2020,34,162530,11970,1,806,0.308933002,2.906335042,1
3283,New Jersey,6/5/2020,34,163336,12049,1,557,0.513464991,2.745855195,-1.25
3284,New Jersey,6/6/2020,34,163893,12106,1,271,-0.228782288,2.432969291,0.055555556
3285,New Jersey,6/7/2020,34,164164,12176,1,333,0.102102102,2.522444234,0.294117647
3286,New Jersey,6/8/2020,34,164497,12214,1,299,-0.839464883,2.475671188,-1
3287,New Jersey,6/9/2020,34,164796,12303,1,550,0.145454545,2.740362689,-1.291666667
3288,New Jersey,6/10/2020,34,165346,12377,1,470,0.259574468,2.672097858,0.690909091
3289,New Jersey,6/11/2020,34,165816,12443,1,348,1,2.541579244,-0.705882353
3301,New Mexico,3/21/2020,35,57,0,0,8,-1.25,0.903089987,-0.517241379
3302,New Mexico,3/22/2020,35,65,0,0,18,0.055555556,1.255272505,0.227272727
3303,New Mexico,3/23/2020,35,83,0,1,17,0.294117647,1.230448921,-0.411764706
3304,New Mexico,3/24/2020,35,100,0,1,12,-1,1.079181246,0.166666667
3305,New Mexico,3/25/2020,35,112,1,1,24,-1.291666667,1.380211242,-1.3
3306,New Mexico,3/26/2020,35,136,1,1,55,0.690909091,1.740362689,0.47826087
3307,New Mexico,3/27/2020,35,191,1,1,17,-0.705882353,1.230448921,-0.6875
3308,New Mexico,3/28/2020,35,208,2,1,29,-0.517241379,1.462397998,0.234567901
3309,New Mexico,3/29/2020,35,237,2,1,44,0.227272727,1.643452676,-0.741935484
3310,New Mexico,3/30/2020,35,281,4,1,34,-0.411764706,1.531478917,0.342592593
3311,New Mexico,3/31/2020,35,315,5,1,48,0.166666667,1.681241237,-0.746478873
3312,New Mexico,4/1/2020,35,363,6,1,40,-1.3,1.602059991,0.185483871
3313,New Mexico,4/2/2020,35,403,7,1,92,0.47826087,1.963787827,0.168316832
3314,New Mexico,4/3/2020,35,495,10,1,48,-0.6875,1.681241237,0.154761905
3315,New Mexico,4/4/2020,35,543,11,1,81,0.234567901,1.908485019,-0.408450704
3316,New Mexico,4/5/2020,35,624,12,1,62,-0.741935484,1.792391689,0.38
3317,New Mexico,4/6/2020,35,686,12,1,108,0.342592593,2.033423755,-0.241935484
3318,New Mexico,4/7/2020,35,794,13,1,71,-0.746478873,1.851258349,-0.467532468
3319,New Mexico,4/8/2020,35,865,16,1,124,0.185483871,2.093421685,-0.008849558
3320,New Mexico,4/9/2020,35,989,17,1,101,0.168316832,2.004321374,0.236842105
3321,New Mexico,4/10/2020,35,1090,19,1,84,0.154761905,1.924279286,0.459770115
3322,New Mexico,4/11/2020,35,1174,20,1,71,-0.408450704,1.851258349,-1.680851064
3323,New Mexico,4/12/2020,35,1245,26,1,100,0.38,2,0.198412698
3324,New Mexico,4/13/2020,35,1345,31,1,62,-0.241935484,1.792391689,-0.366336634
3325,New Mexico,4/14/2020,35,1407,36,1,77,-0.467532468,1.886490725,-0.224637681
3326,New Mexico,4/15/2020,35,1484,36,1,113,-0.008849558,2.053078443,0.142011834
3327,New Mexico,4/16/2020,35,1597,44,1,114,0.236842105,2.056904851,0.048275862
3328,New Mexico,4/17/2020,35,1711,51,1,87,0.459770115,1.939519253,0.52173913
3329,New Mexico,4/18/2020,35,1798,53,1,47,-1.680851064,1.672097858,-0.46969697
3330,New Mexico,4/19/2020,35,1845,55,1,126,0.198412698,2.100370545,-0.546391753
3331,New Mexico,4/20/2020,35,1971,58,1,101,-0.366336634,2.004321374,-0.586666667
3332,New Mexico,4/21/2020,35,2072,65,1,138,-0.224637681,2.139879086,0.168067227
3333,New Mexico,4/22/2020,35,2210,71,1,169,0.142011834,2.227886705,0.484848485
3334,New Mexico,4/23/2020,35,2379,78,1,145,0.048275862,2.161368002,-1.147058824
3335,New Mexico,4/24/2020,35,2524,84,1,138,0.52173913,2.139879086,0.461187215
3336,New Mexico,4/25/2020,35,2662,93,1,66,-0.46969697,1.819543936,-0.525423729
3337,New Mexico,4/26/2020,35,2728,99,1,97,-0.546391753,1.986771734,0.405555556
3338,New Mexico,4/27/2020,35,2825,104,1,150,-0.586666667,2.176091259,-0.429906542
3339,New Mexico,4/28/2020,35,2975,110,1,238,0.168067227,2.376576957,-0.320261438
3340,New Mexico,4/29/2020,35,3213,112,1,198,0.484848485,2.29666519,0.103960396
3341,New Mexico,4/30/2020,35,3411,123,1,102,-1.147058824,2.008600172,0.419889503
3342,New Mexico,5/1/2020,35,3513,131,1,219,0.461187215,2.340444115,0.19047619
3343,New Mexico,5/2/2020,35,3732,139,1,118,-0.525423729,2.071882007,-1.423529412
3344,New Mexico,5/3/2020,35,3850,151,1,180,0.405555556,2.255272505,0.305825243
3345,New Mexico,5/4/2020,35,4030,156,1,107,-0.429906542,2.029383778,-0.062937063
3346,New Mexico,5/5/2020,35,4137,162,1,153,-0.320261438,2.184691431,0.085526316
3347,New Mexico,5/6/2020,35,4290,169,1,202,0.103960396,2.305351369,-0.143884892
3348,New Mexico,5/7/2020,35,4492,172,1,181,0.419889503,2.257678575,-0.163522013
3349,New Mexico,5/8/2020,35,4673,181,1,105,0.19047619,2.021189299,0.508108108
3350,New Mexico,5/9/2020,35,4778,191,1,85,-1.423529412,1.929418926,-0.736263736
3351,New Mexico,5/10/2020,35,4863,200,1,206,0.305825243,2.31386722,0.392405063
3352,New Mexico,5/11/2020,35,5069,208,1,143,-0.062937063,2.155336037,-0.520833333
3353,New Mexico,5/12/2020,35,5212,219,1,152,0.085526316,2.181843588,0.082191781
3354,New Mexico,5/13/2020,35,5364,231,1,139,-0.143884892,2.1430148,-0.141791045
3355,New Mexico,5/14/2020,35,5503,242,1,159,-0.163522013,2.201397124,-0.111111111
3356,New Mexico,5/15/2020,35,5662,253,1,185,0.508108108,2.267171728,0.129411765
3357,New Mexico,5/16/2020,35,5847,259,1,91,-0.736263736,1.959041392,0.439189189
3358,New Mexico,5/17/2020,35,5938,265,1,158,0.392405063,2.198657087,-0.253012048
3359,New Mexico,5/18/2020,35,6096,270,1,96,-0.520833333,1.982271233,-0.173076923
3360,New Mexico,5/19/2020,35,6192,276,1,146,0.082191781,2.164352856,0.081967213
3361,New Mexico,5/20/2020,35,6338,283,1,134,-0.141791045,2.127104798,-0.151785714
3362,New Mexico,5/21/2020,35,6472,294,1,153,-0.111111111,2.184691431,-0.015503876
3363,New Mexico,5/22/2020,35,6625,302,1,170,0.129411765,2.230448921,0.503816794
3364,New Mexico,5/23/2020,35,6795,308,1,148,0.439189189,2.170261715,-0.707692308
3365,New Mexico,5/24/2020,35,6943,317,1,83,-0.253012048,1.919078092,-1.018018018
3366,New Mexico,5/25/2020,35,7026,320,1,104,-0.173076923,2.017033339,0.482142857
3367,New Mexico,5/26/2020,35,7130,325,1,122,0.081967213,2.086359831,-0.836206897
3368,New Mexico,5/27/2020,35,7252,329,1,112,-0.151785714,2.049218023,-0.497652582
3369,New Mexico,5/28/2020,35,7364,335,1,129,-0.015503876,2.11058971,0.598746082
3370,New Mexico,5/29/2020,35,7493,344,1,131,0.503816794,2.117271296,-0.09375
3371,New Mexico,5/30/2020,35,7624,351,1,65,-0.707692308,1.812913357,0.128571429
3372,New Mexico,5/31/2020,35,7689,356,1,111,-1.018018018,2.045322979,0.647540984
3373,New Mexico,6/1/2020,35,7800,362,0,224,0.482142857,2.350248018,-2.372093023
3374,New Mexico,6/2/2020,35,8024,367,0,116,-0.836206897,2.064457989,0.186206897
3375,New Mexico,6/3/2020,35,8140,375,0,213,-0.497652582,2.328379603,-0.338983051
3376,New Mexico,6/4/2020,35,8353,383,0,319,0.598746082,2.503790683,1
3377,New Mexico,6/5/2020,35,8672,387,0,128,-0.09375,2.10720997,-0.185592693
3378,New Mexico,6/6/2020,35,8800,392,0,140,0.128571429,2.146128036,0.158816319
3379,New Mexico,6/7/2020,35,8940,396,0,122,0.647540984,2.086359831,-0.543089092
3380,New Mexico,6/8/2020,35,9062,400,0,43,-2.372093023,1.633468456,0.19857008
3381,New Mexico,6/9/2020,35,9105,404,0,145,0.186206897,2.161368002,0.042585423
3382,New Mexico,6/10/2020,35,9250,410,0,118,-0.338983051,2.071882007,-0.542018284
3383,New Mexico,6/11/2020,35,9368,421,0,158,1,2.198657087,0.285486262
3405,New York,3/21/2020,36,10371,95,0,4817,-0.185592693,3.682776646,-0.225307165
3406,New York,3/22/2020,36,15188,142,1,5711,0.158816319,3.75671216,-0.13934106
3407,New York,3/23/2020,36,20899,183,1,4804,-0.543089092,3.681602999,0.06823637
3408,New York,3/24/2020,36,25703,256,1,7413,0.19857008,3.869994,-0.055937193
3409,New York,3/25/2020,36,33116,375,1,5941,0.042585423,3.773859552,-0.24070632
3410,New York,3/26/2020,36,39057,502,1,5688,-0.542018284,3.754959588,-0.152808989
3411,New York,3/27/2020,36,44745,645,1,8771,0.285486262,3.943049111,0.340318389
3412,New York,3/28/2020,36,53516,935,1,6267,-0.225307165,3.797059695,0.017975868
3413,New York,3/29/2020,36,59783,1180,1,7679,-0.13934106,3.885304668,-0.20887663
3414,New York,3/30/2020,36,67462,1512,1,8749,0.06823637,3.941958417,0.007674756
3415,New York,3/31/2020,36,76211,1929,1,8152,-0.055937193,3.911264171,-0.125104515
3416,New York,4/1/2020,36,84363,2415,1,8608,-0.24070632,3.934902258,-0.002693915
3417,New York,4/2/2020,36,92971,2963,1,10680,-0.152808989,4.028571253,0.058736335
3418,New York,4/3/2020,36,103651,3716,1,12312,0.340318389,4.090328607,0.169783465
3419,New York,4/4/2020,36,115963,4535,1,8122,0.017975868,3.909662985,0.223710729
3420,New York,4/5/2020,36,124085,5335,1,7976,-0.20887663,3.901785145,-0.130421503
3421,New York,4/6/2020,36,132061,6130,1,9642,0.007674756,3.984167127,-0.588084302
3422,New York,4/7/2020,36,141703,7185,1,9568,-0.125104515,3.980821167,0.265759251
3423,New York,4/8/2020,36,151271,8138,1,10765,-0.002693915,4.032014034,0.127331711
3424,New York,4/9/2020,36,162036,9166,1,10794,0.058736335,4.033182414,0.037573022
3425,New York,4/10/2020,36,172830,10162,1,10160,0.169783465,4.006893708,0.144847565
3426,New York,4/11/2020,36,182990,11159,1,8435,0.223710729,3.926085087,0.214873367
3427,New York,4/12/2020,36,191425,12116,1,6548,-0.130421503,3.816108671,0.111567701
3428,New York,4/13/2020,36,197973,12998,1,7402,-0.588084302,3.869349081,-0.308741906
3429,New York,4/14/2020,36,205375,14001,1,11755,0.265759251,4.070222633,-0.120515992
3430,New York,4/15/2020,36,217130,14937,1,8631,0.127331711,3.936061117,-0.306733954
3431,New York,4/16/2020,36,225761,15669,1,7532,0.037573022,3.876910311,-0.289283128
3432,New York,4/17/2020,36,233293,16473,1,7249,0.144847565,3.8602781,0.437143125
3433,New York,4/18/2020,36,240542,17141,1,6199,0.214873367,3.792321636,0.321969067
3434,New York,4/19/2020,36,246741,17793,1,4867,0.111567701,3.687261346,0.194260486
3435,New York,4/20/2020,36,251608,18412,1,4324,-0.308741906,3.635885685,-0.436225266
3436,New York,4/21/2020,36,255932,19040,1,5659,-0.120515992,3.752739694,0.003391267
3437,New York,4/22/2020,36,261591,19647,1,6341,-0.306733954,3.802157753,0.175031901
3438,New York,4/23/2020,36,267932,20212,1,8286,-0.289283128,3.918344929,-0.175302913
3439,New York,4/24/2020,36,276218,20759,1,10683,0.437143125,4.028693228,0.188637859
3440,New York,4/25/2020,36,286901,21326,1,6013,0.321969067,3.779091204,0.31765342
3441,New York,4/26/2020,36,292914,21804,1,4077,0.194260486,3.610340711,0.087955626
3442,New York,4/27/2020,36,296991,22267,1,3285,-0.436225266,3.516535374,-0.19287576
3443,New York,4/28/2020,36,300276,22777,1,4718,0.003391267,3.673757937,-0.284049527
3444,New York,4/29/2020,36,304994,23287,1,4702,0.175031901,3.672282625,0.185195689
3445,New York,4/30/2020,36,309696,23616,1,3879,-0.175302913,3.58871978,0.054994779
3446,New York,5/1/2020,36,313575,23841,1,4559,0.188637859,3.658869592,0.21252302
3447,New York,5/2/2020,36,318134,24035,1,3699,0.31765342,3.568084331,0.246959775
3448,New York,5/3/2020,36,321833,24576,1,2524,0.087955626,3.402089351,0.106832298
3449,New York,5/4/2020,36,324357,24788,1,2302,-0.19287576,3.362105319,-0.47635605
3450,New York,5/5/2020,36,326659,25028,1,2746,-0.284049527,3.438700533,-0.113518606
3451,New York,5/6/2020,36,329405,25956,1,3526,0.185195689,3.547282308,-0.167089679
3452,New York,5/7/2020,36,332931,26206,1,2873,0.054994779,3.458335626,0.208046394
3453,New York,5/8/2020,36,335804,26358,1,2715,0.21252302,3.433769834,0.129977117
3454,New York,5/9/2020,36,338519,26584,1,2138,0.246959775,3.330007701,0.347185692
3455,New York,5/10/2020,36,340657,26798,1,1610,0.106832298,3.206825876,-0.191780822
3456,New York,5/11/2020,36,342267,27003,1,1438,-0.47635605,3.157758886,0.000676133
3457,New York,5/12/2020,36,343705,27282,1,2123,-0.113518606,3.326949994,-0.405953992
3458,New York,5/13/2020,36,345828,27448,1,2364,-0.167089679,3.373647472,0.192492782
3459,New York,5/14/2020,36,348192,27617,1,2759,0.208046394,3.4407517,-0.045292014
3460,New York,5/15/2020,36,350951,27755,1,2185,0.129977117,3.339451441,0.08722919
3461,New York,5/16/2020,36,353136,27953,1,1901,0.347185692,3.278982117,0.201124297
3462,New York,5/17/2020,36,355037,28168,1,1241,-0.191780822,3.093771781,0.183737295
3463,New York,5/18/2020,36,356278,28302,1,1479,0.000676133,3.169968174,-0.084291188
3464,New York,5/19/2020,36,357757,28437,1,1478,-0.405953992,3.169674434,-0.553003534
3465,New York,5/20/2020,36,359235,28540,1,2078,0.192492782,3.317645543,0.118885097
3466,New York,5/21/2020,36,361313,28663,1,1678,-0.045292014,3.224791956,0.120077469
3467,New York,5/22/2020,36,362991,28802,1,1754,0.08722919,3.244029589,0.19002201
3468,New York,5/23/2020,36,364745,28900,1,1601,0.201124297,3.204391332,0.144021739
3469,New York,5/24/2020,36,366346,29046,1,1279,0.183737295,3.106870544,-0.44021164
3470,New York,5/25/2020,36,367625,29138,1,1044,-0.084291188,3.018700499,0.233651727
3471,New York,5/26/2020,36,368669,29241,1,1132,-0.553003534,3.053846427,-0.009587728
3472,New York,5/27/2020,36,369801,29339,1,1758,0.118885097,3.245018871,0.010446344
3473,New York,5/28/2020,36,371559,29438,1,1549,0.120077469,3.190051418,-0.039347409
3474,New York,5/29/2020,36,373108,29535,0,1363,0.19002201,3.134495856,0.282548476
3475,New York,5/30/2020,36,374471,29612,0,1104,0.144021739,3.042969073,0.083655084
3476,New York,5/31/2020,36,375575,29699,0,945,-0.44021164,2.975431809,0.030898876
3477,New York,6/1/2020,36,376520,29766,0,1361,0.233651727,3.133858125,0.037681159
3478,New York,6/2/2020,36,377881,29847,0,1043,-0.009587728,3.018284308,-0.090361446
3479,New York,6/3/2020,36,378924,29918,0,1053,0.010446344,3.022428371,-0.133977901
3480,New York,6/4/2020,36,379977,30011,0,1042,-0.039347409,3.017867719,1
3481,New York,6/5/2020,36,381019,30066,0,1083,0.282548476,3.034628457,0.611764706
3482,New York,6/6/2020,36,382102,30123,0,777,0.083655084,2.890421019,-1.878787879
3483,New York,6/7/2020,36,382879,30183,0,712,0.030898876,2.852479994,-0.726315789
3484,New York,6/8/2020,36,383591,30239,0,690,0.037681159,2.838849091,0.536585366
3485,New York,6/9/2020,36,384281,30309,0,664,-0.090361446,2.822168079,-0.907894737
3486,New York,6/10/2020,36,384945,30376,0,724,-0.133977901,2.859738566,-0.303448276
3487,New York,6/11/2020,36,385669,30431,0,821,1,2.914343157,-0.021164021
3507,North Carolina,3/21/2020,37,184,0,0,85,0.611764706,1.929418926,0.284974093
3508,North Carolina,3/22/2020,37,269,0,0,33,-1.878787879,1.51851394,-0.623188406
3509,North Carolina,3/23/2020,37,302,0,0,95,-0.726315789,1.977723605,0.758928571
3510,North Carolina,3/24/2020,37,397,0,0,164,0.536585366,2.214843848,-4.12962963
3511,North Carolina,3/25/2020,37,561,1,0,76,-0.907894737,1.880813592,0.14801444
3512,North Carolina,3/26/2020,37,637,2,0,145,-0.303448276,2.161368002,-0.309322034
3513,North Carolina,3/27/2020,37,782,3,0,189,-0.021164021,2.276461804,0.40776699
3514,North Carolina,3/28/2020,37,971,4,0,193,0.284974093,2.285557309,-0.557377049
3515,North Carolina,3/29/2020,37,1164,6,0,138,-0.623188406,2.139879086,-0.228070175
3516,North Carolina,3/30/2020,37,1302,6,1,224,0.758928571,2.350248018,0.42
3517,North Carolina,3/31/2020,37,1526,10,1,54,-4.12962963,1.73239376,-0.123152709
3518,North Carolina,4/1/2020,37,1580,11,1,277,0.14801444,2.442479769,-0.118421053
3519,North Carolina,4/2/2020,37,1857,17,1,236,-0.309322034,2.372912003,-0.584313725
3520,North Carolina,4/3/2020,37,2093,19,1,309,0.40776699,2.489958479,0.48019802
